property_type	place_name	country_name	state_name	lat	lon	price	currency	surface_total_in_m2
apartment	San Nicolás	Argentina	Capital Federal	-34.6078377061	-58.3891594218	75000.0	USD	33.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6053874	-58.438922700000006	75000.0	USD	35.0
store	San Cristobal	Argentina	Capital Federal	-34.631499	-58.4062691	105000.0	USD	132.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5997449	-58.4319834	120000.0	USD	53.0
PH	Almagro	Argentina	Capital Federal	-34.6133208	-58.4233212	210000.0	USD	126.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.60130170000001	-58.4315629	170000.0	USD	88.0
apartment	Palermo	Argentina	Capital Federal	-34.5829091	-58.4117301	310000.0	USD	104.0
apartment	Almagro	Argentina	Capital Federal	-34.610582	-58.4125615	79500.0	USD	41.0
apartment	Boedo	Argentina	Capital Federal	-34.6126755	-58.4191095	79000.0	USD	45.0
apartment	Caballito	Argentina	Capital Federal	-34.61909050000001	-58.4382675	240000.0	USD	92.0
apartment	Caballito	Argentina	Capital Federal	-34.6198493	-58.4330609	180000.0	USD	61.0
apartment	San Nicolás	Argentina	Capital Federal	-34.6086842	-58.39060870000001	175000.0	USD	101.0
apartment	Palermo	Argentina	Capital Federal	-34.587391600000004	-58.4125415	270000.0	USD	82.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.5671607	-58.4331296	445000.0	USD	145.0
apartment	Chacarita	Argentina	Capital Federal	-34.589679100000005	-58.4476248	118000.0	USD	36.0
apartment	Colegiales	Argentina	Capital Federal	-34.589679100000005	-58.4476248	118000.0	USD	36.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.589679100000005	-58.4476248	118000.0	USD	36.0
apartment	Palermo	Argentina	Capital Federal	-34.5671607	-58.4331296	445000.0	USD	145.0
apartment	Belgrano	Argentina	Capital Federal	-34.5616867	-58.45981389999999	220000.0	USD	91.0
apartment	Congreso	Argentina	Capital Federal	-34.62004279999999	-58.38582679999999	115000.0	USD	82.0
apartment	Palermo	Argentina	Capital Federal	-34.586518100000006	-58.41386230000001	340000.0	USD	141.0
apartment	Congreso	Argentina	Capital Federal	-34.6134303097	-58.3872252563	99000.0	USD	52.0
apartment	Palermo	Argentina	Capital Federal	-34.586389700000005	-58.4140654	265000.0	USD	104.0
apartment	Belgrano	Argentina	Capital Federal	-34.575981	-58.4626291	300000.0	USD	128.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.5997385	-58.3639422	1668950.0	USD	230.0
apartment	Abasto	Argentina	Capital Federal	-34.602334	-58.40731089999999	139500.0	USD	58.0
apartment	Caballito	Argentina	Capital Federal	-34.617101299999995	-58.4608993	115000.0	USD	52.0
apartment	Caballito	Argentina	Capital Federal	-34.617101299999995	-58.4608993	115000.0	USD	52.0
apartment	Caballito	Argentina	Capital Federal	-34.617101299999995	-58.4608993	118000.0	USD	52.0
apartment	Caballito	Argentina	Capital Federal	-34.604957500000005	-58.45394029999999	108000.0	USD	43.0
apartment	Flores	Argentina	Capital Federal	-34.6182453	-58.4658818	189000.0	USD	80.0
apartment	Balvanera	Argentina	Capital Federal	-34.6154595	-58.4045113	73900.0	USD	32.0
house	Belgrano	Argentina	Capital Federal	-34.5672195787	-58.4544040241	620000.0	USD	360.0
apartment	Flores	Argentina	Capital Federal	-34.6326005	-58.461661600000006	85000.0	USD	50.0
apartment	Parque Centenario	Argentina	Capital Federal	-34.6021591	-58.4309661	96000.0	USD	41.0
house	Colegiales	Argentina	Capital Federal	-34.5780667	-58.4485346	405000.0	USD	350.0
apartment	Recoleta	Argentina	Capital Federal	-34.587965000000004	-58.38351	135000.0	USD	38.0
apartment	Retiro	Argentina	Capital Federal	-34.5879830244	-58.3836243615	135000.0	USD	38.0
apartment	Caballito	Argentina	Capital Federal	-34.628926	-58.437079	240000.0	USD	88.0
apartment	Caballito	Argentina	Capital Federal	-34.6285036	-58.4271703	74000.0	USD	42.0
PH	Mataderos	Argentina	Capital Federal	-34.6540047	-58.5231156	130000.0	USD	68.0
apartment	Palermo	Argentina	Capital Federal	-34.5790544	-58.4382625	780000.0	USD	250.0
apartment	Liniers	Argentina	Capital Federal	-34.640179953	-58.5211110495	92000.0	USD	43.0
apartment	Villa Luro	Argentina	Capital Federal	-34.6412442255	-58.5014816488	130000.0	USD	65.0
house	Mataderos	Argentina	Capital Federal	-34.6670292	-58.50871779999999	215000.0	USD	251.0
PH	Caballito	Argentina	Capital Federal	-34.6175994	-58.4638693	198000.0	USD	103.0
apartment	Floresta	Argentina	Capital Federal	-34.6365051	-58.48730160000001	98000.0	USD	50.0
apartment	Caballito	Argentina	Capital Federal	-34.629642577	-58.444352068	110000.0	USD	46.0
apartment	Barracas	Argentina	Capital Federal	-34.6036844	-58.3815591	86000.0	USD	48.0
apartment	Flores	Argentina	Capital Federal	-34.626701000000004	-58.4580692	67000.0	USD	26.0
house	Barracas	Argentina	Capital Federal	-34.642904200000004	-58.3688211	365000.0	USD	450.0
PH	Villa Urquiza	Argentina	Capital Federal	-34.5654042869	-58.490332237299995	195000.0	USD	80.0
apartment	Villa del Parque	Argentina	Capital Federal	-34.6023961	-58.4893253	108000.0	USD	49.0
apartment	Retiro	Argentina	Capital Federal	-34.597655100000004	-58.3783622	89000.0	USD	34.0
apartment	Palermo	Argentina	Capital Federal	-34.5972652	-58.413105	120000.0	USD	38.0
apartment	Palermo	Argentina	Capital Federal	-34.5972652	-58.413105	130000.0	USD	38.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	3066400.0	ARS	77.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2799652.0	ARS	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2809708.0	USD	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	1476285.0	USD	37.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2819764.0	ARS	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	1471020.0	ARS	37.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	1511387.0	ARS	37.0
PH	Constitución	Argentina	Capital Federal	-34.6307229	-58.38688929999999	79500.0	USD	87.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2928437.0	ARS	71.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2849931.0	ARS	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2938806.0	ARS	71.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2859986.0	ARS	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2525338.0	ARS	67.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2870042.0	ARS	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2276640.0	ARS	55.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2284616.0	ARS	55.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2292593.0	ARS	55.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2890153.0	ARS	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2900209.0	ARS	69.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2061938.0	ARS	51.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2061938.0	ARS	51.0
apartment	Flores	Argentina	Capital Federal	-34.617122200000004	-58.46765799999999	2371831.0	ARS	61.0
house	Flores	Argentina	Capital Federal	-34.621978709000004	-58.4640878717	590000.0	USD	610.0
apartment	Balvanera	Argentina	Capital Federal	-34.6053828	-58.39940840000001	195000.0	USD	104.0
apartment	Almagro	Argentina	Capital Federal	-34.6014446	-58.42547	140000.0	USD	70.0
apartment	Almagro	Argentina	Capital Federal	-34.6014446	-58.42547	220000.0	USD	98.0
apartment	Almagro	Argentina	Capital Federal	-34.6014446	-58.42547	108000.0	USD	57.0
apartment	Almagro	Argentina	Capital Federal	-34.6014446	-58.42547	165000.0	USD	86.0
apartment	Nuñez	Argentina	Capital Federal	-34.5475891	-58.46122	194000.0	USD	80.0
apartment	Agronomía	Argentina	Capital Federal	-34.5989348	-58.4838632	140000.0	USD	64.0
apartment	Palermo	Argentina	Capital Federal	-34.5844884	-58.442529500000006	134900.0	USD	66.0
apartment	Palermo	Argentina	Capital Federal	-34.5967135	-58.4155199	109900.0	USD	36.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.6027252	-58.3969811	120000.0	USD	40.0
apartment	Floresta	Argentina	Capital Federal	-34.638539	-58.4764618	135000.0	USD	61.0
apartment	Almagro	Argentina	Capital Federal	-34.6015458831	-58.418037817	105000.0	USD	53.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6002568962	-58.4421966972	338000.0	USD	174.0
apartment	Parque Patricios	Argentina	Capital Federal	-34.6555944	-58.4177923	80000.0	USD	121.0
PH	Parque Patricios	Argentina	Capital Federal	-34.6356625	-58.3919144	95000.0	USD	98.0
apartment	Parque Patricios	Argentina	Capital Federal	-34.6476398	-58.41554820000001	62000.0	USD	30.0
apartment	Recoleta	Argentina	Capital Federal	-34.583451700000005	-58.4061608	127000.0	USD	35.0
apartment	Belgrano	Argentina	Capital Federal	-34.560774200000004	-58.4494032	1190000.0	USD	175.0
apartment	Monserrat	Argentina	Capital Federal	-34.6130871	-58.38135989999999	159000.0	USD	92.0
apartment	San Telmo	Argentina	Capital Federal	-34.6171823	-58.37167210000001	140000.0	USD	50.0
apartment	Palermo	Argentina	Capital Federal	-34.5727051	-58.4396947	155000.0	USD	50.0
apartment	Palermo	Argentina	Capital Federal	-34.5833962	-58.433728	140000.0	USD	44.0
apartment	Retiro	Argentina	Capital Federal	-34.6073457	-58.3820212	150000.0	USD	82.0
apartment	Recoleta	Argentina	Capital Federal	-34.594958899999995	-58.393496	175000.0	USD	60.0
apartment	Recoleta	Argentina	Capital Federal	-34.5902216	-58.3917428	115000.0	USD	38.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6002573702	-58.4395862725	129000.0	USD	54.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.596337638099996	-58.3808446059	104000.0	USD	46.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.59848770000001	-58.389735	145000.0	USD	52.0
apartment	Almagro	Argentina	Capital Federal	-34.6109571	-58.4156849	198000.0	USD	67.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	175000.0	USD	68.0
apartment	Villa del Parque	Argentina	Capital Federal	-34.610391799999995	-58.48221160000001	170000.0	USD	74.0
apartment	Belgrano	Argentina	Capital Federal	-34.5633311	-58.463782	227000.0	USD	82.0
apartment	Recoleta	Argentina	Capital Federal	-34.5903231481	-58.399981436000004	285000.0	USD	95.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.570884	-58.4886936	130000.0	USD	45.0
apartment	Nuñez	Argentina	Capital Federal	-34.5535276	-58.473599	239900.0	USD	83.0
apartment	Almagro	Argentina	Capital Federal	-34.6023015	-58.4208513	150000.0	USD	55.0
apartment	Parque Centenario	Argentina	Capital Federal	-34.609114	-58.42629960000001	178000.0	USD	62.0
apartment	Almagro	Argentina	Capital Federal	-34.6020771	-58.4209574	215000.0	USD	92.0
apartment	Balvanera	Argentina	Capital Federal	-34.6098408	-58.420523	120000.0	USD	55.0
PH	Villa Urquiza	Argentina	Capital Federal	-34.5773675	-58.4747932	249000.0	USD	120.0
house	Almagro	Argentina	Capital Federal	-34.5975352	-58.42629390000001	580000.0	USD	765.0
store	Palermo	Argentina	Capital Federal	-34.592911	-58.412052	123000.0	USD	41.0
PH	Palermo	Argentina	Capital Federal	-34.588889	-58.430556	149000.0	USD	70.0
house	Almagro	Argentina	Capital Federal	-34.6110583	-58.4201892	240000.0	USD	76.0
store	Recoleta	Argentina	Capital Federal	-34.5834315	-58.4040199	2000000.0	USD	280.0
store	Caballito	Argentina	Capital Federal	-34.6204128	-58.4354988	360000.0	USD	165.0
store	San Nicolás	Argentina	Capital Federal	-34.609185100000005	-58.39055010000001	320000.0	USD	90.0
store	Palermo	Argentina	Capital Federal	-34.5943446	-58.4193421	650000.0	USD	116.0
house	Saavedra	Argentina	Capital Federal	-34.5513053	-58.4853433	239000.0	USD	143.0
apartment	Once	Argentina	Capital Federal	-34.6073938	-58.4006368	95000.0	USD	77.0
apartment	Barracas	Argentina	Capital Federal	-34.6354446	-58.37198340000001	270000.0	USD	112.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5829940879	-58.3989501453	365000.0	USD	73.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.581900899999994	-58.43000309999999	780000.0	USD	136.0
PH	Villa Devoto	Argentina	Capital Federal	-34.58791710000001	-58.511009400000006	135000.0	USD	65.0
apartment	Recoleta	Argentina	Capital Federal	-34.5889412	-58.4002496	820000.0	USD	174.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	780000.0	USD	136.0
apartment	Congreso	Argentina	Capital Federal	-34.6098208	-58.3926061	115000.0	USD	80.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	119000.0	USD	65.0
apartment	Caballito	Argentina	Capital Federal	-34.6179709	-58.4357922	214000.0	USD	95.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	110000.0	USD	49.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.607924	-58.37481500000001	74000.0	USD	40.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	113000.0	USD	49.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	115000.0	USD	43.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	116000.0	USD	49.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.594379583	-58.3994887985	358000.0	USD	120.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	122000.0	USD	49.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	111000.0	USD	56.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	113000.0	USD	56.0
apartment	Colegiales	Argentina	Capital Federal	-34.574541100000005	-58.4431044	75000.0	USD	32.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	119000.0	USD	56.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	121000.0	USD	56.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	123000.0	USD	56.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	125000.0	USD	56.0
apartment	Belgrano	Argentina	Capital Federal	-34.566248	-58.4630061	175000.0	USD	61.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5903536	-58.4032733	84900.0	USD	33.0
apartment	Almagro	Argentina	Capital Federal	-34.6110583	-58.4201892	89500.0	USD	45.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6177194	-58.3620561	1250000.0	USD	180.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.617915100000005	-58.3617661	1190000.0	USD	200.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.617915100000005	-58.3617661	1190000.0	USD	200.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.617915100000005	-58.3617661	1190000.0	USD	200.0
apartment	Recoleta	Argentina	Capital Federal	-34.5889412	-58.4002496	820000.0	USD	174.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5842942	-58.4364688	820000.0	USD	174.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	820000.0	USD	174.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.598890856	-58.3789256391	70000.0	USD	32.0
apartment	Palermo	Argentina	Capital Federal	-34.5932995904	-58.413972066499994	129500.0	USD	37.0
apartment	Belgrano	Argentina	Capital Federal	-34.5612249	-58.4517687	890000.0	USD	300.0
PH	Villa Urquiza	Argentina	Capital Federal	-34.568914	-58.484315	249500.0	USD	118.0
apartment	Almagro	Argentina	Capital Federal	-34.608738200000005	-58.42918910000001	179000.0	USD	70.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5863129	-58.40466899999999	627000.0	USD	148.0
apartment	Nuñez	Argentina	Capital Federal	-34.542750299999994	-58.46014520000001	5500000.0	USD	516.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5802441	-58.4072618	420000.0	USD	70.0
apartment	Palermo	Argentina	Capital Federal	-34.5802441	-58.4072618	420000.0	USD	70.0
apartment	Villa Luro	Argentina	Capital Federal	-34.6435688902	-58.4939566481	126000.0	USD	48.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.56439520000001	-58.4376034	800000.0	USD	150.0
apartment	Palermo	Argentina	Capital Federal	-34.5978339	-58.41179399999999	120000.0	USD	33.0
apartment	Recoleta	Argentina	Capital Federal	-34.5874714	-58.39898829999999	80000.0	USD	32.0
apartment	Villa Devoto	Argentina	Capital Federal	-34.6012046683	-58.5033051301	85000.0	USD	39.0
apartment	Boedo	Argentina	Capital Federal	-34.64102860000001	-58.41960529999999	112000.0	USD	81.0
apartment	Monserrat	Argentina	Capital Federal	-34.616863	-58.390163	96000.0	USD	50.0
apartment	Capital Federal	Argentina	Capital Federal	-34.5549131	-58.455832	85000.0	USD	28.0
apartment	Belgrano	Argentina	Capital Federal	-34.57227520000001	-58.4409358	110000.0	USD	42.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6161314	-58.3620813	700000.0	USD	133.0
store	Palermo	Argentina	Capital Federal	-34.579159999999995	-58.43850553	240000.0	USD	70.0
apartment	Palermo	Argentina	Capital Federal	-34.57732702	-58.43823195	145000.0	USD	35.0
apartment	Recoleta	Argentina	Capital Federal	-34.58597879999999	-58.3954596	890000.0	USD	271.0
house	Parque Chacabuco	Argentina	Capital Federal	-34.634444	-58.443333	315000.0	USD	480.0
house	Palermo Chico	Argentina	Capital Federal	-34.577146	-58.4009725	2500000.0	USD	450.0
apartment	Belgrano	Argentina	Capital Federal	-34.5570783	-58.46239328	167000.0	USD	67.0
store	San Telmo	Argentina	Capital Federal	-34.619654600000004	-58.41400520000001	250000.0	USD	220.0
apartment	Retiro	Argentina	Capital Federal	-34.5966972	-58.378423100000006	310000.0	USD	117.0
apartment	Parque Chacabuco	Argentina	Capital Federal	-34.6315758	-58.4284657	105000.0	USD	65.0
apartment	Recoleta	Argentina	Capital Federal	-34.5925047	-58.3869135	550000.0	USD	213.0
apartment	Recoleta	Argentina	Capital Federal	-34.5860482	-58.39551170000001	415000.0	USD	102.0
apartment	Retiro	Argentina	Capital Federal	-34.5934979	-58.376111	1100000.0	USD	325.0
apartment	Recoleta	Argentina	Capital Federal	-34.5842686	-58.41121170000001	1190000.0	USD	323.0
apartment	Palermo	Argentina	Capital Federal	-34.6003867	-58.4205813	125000.0	USD	36.0
apartment	San Telmo	Argentina	Capital Federal	-34.5918689	-58.3829473	1250000.0	USD	373.0
apartment	Recoleta	Argentina	Capital Federal	-34.5919893	-58.3791177	1250000.0	USD	386.0
apartment	Palermo	Argentina	Capital Federal	-34.5824106	-58.406848	690000.0	USD	309.0
store	Recoleta	Argentina	Capital Federal	-34.58788484	-58.38672549	2100000.0	USD	877.0
apartment	Belgrano	Argentina	Capital Federal	-34.5655569	-58.4334063	860000.0	USD	224.0
store	San Telmo	Argentina	Capital Federal	-34.6216398	-58.374197	290000.0	USD	201.0
